,product_id,address,price,area,bedrooms_num,bathrooms_num
0,42142273,"Đông Anh, Hà Nội",22960000000.0,75.0,0,0
1,42119145,"Đông Anh, Hà Nội",44500000000.0,160.0,0,0
2,41965583,"Quận 2, Hồ Chí Minh",12000000000.0,95.0,2,2
3,42142105,"Văn Giang, Hưng Yên",12700000000.0,87.5,5,5
4,41621659,"Văn Giang, Hưng Yên",14300000000.0,84.0,0,0
5,42018402,"Quận 12, Hồ Chí Minh",112000000000.0,4667.0,0,0
6,42132561,"Gia Lâm, Hà Nội",2300000000.0,46.0,1,1
7,42141794,"Quận 9, Hồ Chí Minh",2800000000.0,59.0,2,2
8,42100938,"Quận 9, Hồ Chí Minh",3190000000.0,70.0,2,2
9,42141736,"Long Biên, Hà Nội",28200000000.0,108.0,4,0
10,38248917,"Quận 7, Hồ Chí Minh",5400000000.0,104.0,3,2
11,41714149,"Bình Tân, Hồ Chí Minh",2650000000.0,60.0,2,1
12,42141360,"Văn Giang, Hưng Yên",9100000000.0,75.0,5,3
14,42141111,"Sơn Trà, Đà Nẵng",4600000000.0,77.1,2,2
15,42141094,"Thanh Xuân, Hà Nội",6000000000.0,70.0,2,2
16,40849000,"Hai Bà Trưng, Hà Nội",11350000000.0,128.5,0,0
17,42140565,"Thủ Đức, Hồ Chí Minh",5100000000.0,80.0,0,0
19,41715811,"Đông Anh, Hà Nội",19000000000.0,75.0,0,0
20,42140339,"Đông Anh, Hà Nội",22500000000.0,80.0,6,5
21,42139990,"Gia Lâm, Hà Nội",2950000000.0,52.4,0,0
22,41753617,"Ngũ Hành Sơn, Đà Nẵng",3410000000.0,77.5,2,2
26,42139805,"Gia Lâm, Hà Nội",19500000000.0,100.0,0,0
28,41335809,"Tân Phú, Hồ Chí Minh",7460000000.0,120.0,2,2
29,42041911,"Dĩ An, Bình Dương",1670000000.0,40.84,1,1
30,42122507,"Văn Giang, Hưng Yên",21700000000.0,136.0,0,0
31,39973612,"Văn Giang, Hưng Yên",9200000000.0,75.0,6,6
32,39822681,"Văn Giang, Hưng Yên",7500000000.0,56.0,6,6
33,42138907,"Quận 2, Hồ Chí Minh",16480000000.0,84.88,2,2
34,42138924,"Thanh Xuân, Hà Nội",6800000000.0,80.0,2,2
35,42138847,"Thủ Đức, Hồ Chí Minh",5700000000.0,60.0,0,0
36,41723130,"Văn Giang, Hưng Yên",10000000000.0,91.0,0,0
37,42135897,"Tây Hồ, Hà Nội",53000000000.0,150.0,4,4
38,42128808,"Sơn Trà, Đà Nẵng",5900000000.0,70.8,0,0
39,40146016,"Quận 2, Hồ Chí Minh",17000000000.0,70.0,2,2
40,42073834,"Văn Giang, Hưng Yên",27500000000.0,167.4,0,0
42,42107196,"Hà Đông, Hà Nội",23500000000.0,163.0,6,5
43,42133198,"Thủ Đức, Hồ Chí Minh",4600000000.0,75.0,0,0
44,40485333,"Sơn Trà, Đà Nẵng",3100000000.0,52.0,1,1
45,42136778,"Quận 12, Hồ Chí Minh",4450000000.0,60.0,0,0
47,42135550,"Diên Khánh, Khánh Hòa",1470000000.0,122.0,3,2
48,40852792,"Tây Hồ, Hà Nội",13760000000.0,146.0,3,2
49,42091185,"Hà Đông, Hà Nội",12300000000.0,60.0,0,0
50,40424002,"Văn Giang, Hưng Yên",7500000000.0,63.0,0,0
51,42133458,"Bến Lức, Long An",21000000000.0,2205.0,0,0
52,42135644,"Ngũ Hành Sơn, Đà Nẵng",5100000000.0,105.5,3,2
53,42135414,"Thủ Dầu Một, Bình Dương",3600000000.0,75.0,2,2
54,42131049,"Quận 9, Hồ Chí Minh",3190000000.0,69.0,2,2
55,41646752,"Tân Phú, Hồ Chí Minh",4900000000.0,96.0,2,2
56,40962584,"Gia Lâm, Hà Nội",2600000000.0,59.0,2,1
57,41963100,"Quận 3, Hồ Chí Minh",35000000000.0,132.0,12,13
59,42134431,"Tân Phú, Hồ Chí Minh",5000000000.0,92.0,2,2
60,42134235,"Văn Giang, Hưng Yên",7500000000.0,56.0,5,5
61,36178786,"Gia Lâm, Hà Nội",2650000000.0,59.0,2,1
62,41785331,"Quận 6, Hồ Chí Minh",62000000000.0,182.5,0,0
63,41959457,"Gia Lâm, Hà Nội",2950000000.0,60.0,2,2
64,34269897,"Vũng Tàu, Bà Rịa Vũng Tàu",1600000000.0,49.0,0,0
67,41327912,"Văn Giang, Hưng Yên",9000000000.0,78.0,7,5
69,42112319,"Tây Hồ, Hà Nội",30500000000.0,222.3,4,4
70,42065793,"Văn Giang, Hưng Yên",10700000000.0,70.0,0,0
71,42131993,"Hà Đông, Hà Nội",22500000000.0,115.0,0,0
72,42131407,"Cầu Giấy, Hà Nội",6200000000.0,76.0,2,2
73,41850299,"Gia Lâm, Hà Nội",2100000000.0,43.0,1,0
75,42122653,"Đông Anh, Hà Nội",14500000000.0,63.0,5,4
76,41734217,"Văn Giang, Hưng Yên",7900000000.0,63.0,6,5
77,41726769,"Hà Đông, Hà Nội",26500000000.0,170.0,5,6
78,42089469,"Sơn Trà, Đà Nẵng",4770000000.0,88.3,3,2
79,42130263,"Hai Bà Trưng, Hà Nội",10600000000.0,104.0,3,2
81,42130037,"Bình Tân, Hồ Chí Minh",3300000000.0,75.0,2,2
86,41959594,"Hà Đông, Hà Nội",14000000000.0,100.0,0,0
88,42128798,"Văn Giang, Hưng Yên",11700000000.0,105.0,8,4
89,41392571,"Đông Anh, Hà Nội",15000000000.0,62.5,0,0
90,41646865,"Cam Ranh, Khánh Hòa",5900000000.0,120.0,3,3
91,42037887,"Văn Giang, Hưng Yên",10700000000.0,70.0,0,0
92,41998017,"Bắc Từ Liêm, Hà Nội",13700000000.0,48.0,6,6
93,42125823,"Bình Tân, Hồ Chí Minh",6000000000.0,58.0,5,6
95,42116041,"Hà Đông, Hà Nội",39880000000.0,145.0,3,5
96,42125368,"Sơn Trà, Đà Nẵng",15340000000.0,108.0,5,6
97,39511915,"Quận 10, Hồ Chí Minh",11500000000.0,107.0,3,2
98,41090884,"Hà Đông, Hà Nội",32860000000.0,212.0,4,5
100,42124559,"Sơn Trà, Đà Nẵng",4700000000.0,77.3,2,2
101,42123791,"Sơn Trà, Đà Nẵng",5000000000.0,70.0,2,2
102,37347305,"Quận 7, Hồ Chí Minh",4500000000.0,67.0,2,2
103,42118577,"Văn Giang, Hưng Yên",8000000000.0,62.5,8,5
104,42111743,"Văn Giang, Hưng Yên",10000000000.0,80.0,8,5
105,42123584,"Long Biên, Hà Nội",2800000000.0,60.0,2,1
106,42014848,"Gia Lâm, Hà Nội",4500000000.0,70.0,2,2
107,42123481,"Văn Giang, Hưng Yên",10500000000.0,75.0,0,0
108,42107874,"Văn Giang, Hưng Yên",7200000000.0,65.0,8,6
109,42122760,"Gia Lâm, Hà Nội",3900000000.0,60.0,2,2
110,42095553,"Quận 9, Hồ Chí Minh",2480000000.0,59.0,2,2
112,42088706,"Sơn Trà, Đà Nẵng",4390000000.0,77.9,2,2
113,42120795,"Cần Đước, Long An",800000000.0,150.0,0,0
114,40554187,"Sơn Trà, Đà Nẵng",4570000000.0,88.0,3,2
115,41148908,"Sơn Trà, Đà Nẵng",4840000000.0,88.0,3,2
117,39302919,"Quận 7, Hồ Chí Minh",7700000000.0,162.0,4,3
118,41920472,"Cầu Giấy, Hà Nội",48960000000.0,272.0,0,0
120,42119980,"Đông Anh, Hà Nội",16030000000.000002,63.0,0,0
122,42119037,"Văn Giang, Hưng Yên",12700000000.0,87.5,7,7
124,42118287,"Hà Đông, Hà Nội",7700000000.0,82.0,2,2
125,42118274,"Hà Đông, Hà Nội",30000000000.0,120.0,4,5
127,38920091,"Bảo Lộc, Lâm Đồng",140000000000.0,29235.0,0,0
128,41950843,"Bình Thạnh, Hồ Chí Minh",10000000000.0,128.0,3,2
129,42117901,"Văn Giang, Hưng Yên",9000000000.0,75.0,5,5
130,42103373,"Đông Anh, Hà Nội",36000000000.0,130.0,8,6
131,42093519,"Văn Giang, Hưng Yên",7500000000.0,65.0,0,0
132,41837263,"Bình Thạnh, Hồ Chí Minh",9000000000.0,113.0,2,2
133,41933387,"Bình Chánh, Hồ Chí Minh",88000000000.0,8000.0,0,0
134,42109787,"Đông Anh, Hà Nội",4000000000.0,54.0,0,0
135,41411931,"Mê Linh, Hà Nội",8199999999.999999,104.0,4,3
136,42117470,"Đông Anh, Hà Nội",15000000000.0,63.0,0,0
137,42117414,"Văn Giang, Hưng Yên",37000000000.0,188.0,0,0
138,42116797,"Sơn Trà, Đà Nẵng",2890000000.0,52.3,2,1
139,42116114,"Hà Đông, Hà Nội",34500000000.0,181.1,1,0
140,42116639,"Tây Hồ, Hà Nội",30500000000.0,234.0,4,4
141,41389455,"Phủ Lý, Hà Nam",6000000000.0,60.0,6,6
142,40900845,"Bình Thạnh, Hồ Chí Minh",10500000000.0,115.0,3,2
143,42085800,"Quận 2, Hồ Chí Minh",3500000000.0,81.0,2,2
144,42045535,"Quận 7, Hồ Chí Minh",6450000000.0,100.0,2,2
145,41945629,"Kim Bảng, Hà Nam",8000000000.0,120.0,6,7
146,42113987,"Quận 2, Hồ Chí Minh",12200000000.0,117.0,0,0
147,39872224,"Sơn Trà, Đà Nẵng",2500000000.0,45.5,1,1
148,42114003,"Liên Chiểu, Đà Nẵng",3210000000.0,53.54,0,0
149,39141708,"Quận 9, Hồ Chí Minh",2200000000.0,59.0,2,1
150,42113760,"Quận 2, Hồ Chí Minh",15900000000.0,80.86,2,2
152,41402667,"Đông Anh, Hà Nội",14980000000.0,65.0,5,5
153,29605935,"Nhơn Trạch, Đồng Nai",18600000000.0,320.0,0,0
154,42113434,"Thuận An, Bình Dương",2900000000.0,110.0,2,2
155,42113430,"Gia Lâm, Hà Nội",5250000000.0,80.0,3,0
156,34835598,"Gia Lâm, Hà Nội",22500000000.0,150.0,0,0
157,42093998,"Gia Lâm, Hà Nội",28800000000.0,148.5,4,4
158,42043262,"Tây Hồ, Hà Nội",30500000000.0,234.4,4,4
159,42111657,"Gò Vấp, Hồ Chí Minh",6950000000.0,45.0,3,4
161,41667499,"Bình Thạnh, Hồ Chí Minh",12700000000.0,108.0,3,2
162,41497013,"Gia Lâm, Hà Nội",140000000000.0,306.0,0,0
163,41988254,"Tân Phú, Hồ Chí Minh",7620000000.0,121.0,3,3
164,40790843,"Quận 2, Hồ Chí Minh",11000000000.0,94.0,2,2
165,38146522,"Quận 7, Hồ Chí Minh",6600000000.0,120.0,3,2
166,40284815,"Quận 2, Hồ Chí Minh",15700000000.0,81.0,2,2
167,42105587,"Đông Anh, Hà Nội",48000000000.0,136.0,0,0
169,39855403,"Sơn Trà, Đà Nẵng",5620000000.0,92.2,3,3
170,41788180,"Hoài Đức, Hà Nội",22000000000.0,120.0,5,4
171,41859808,"Quận 9, Hồ Chí Minh",3600000000.0,69.0,2,2
172,42102554,"Thái Bình, Thái Bình",36300000000.0,134.4,3,3
173,42102471,"Phủ Lý, Hà Nam",5700000000.0,56.0,5,4
174,41938029,"Hai Bà Trưng, Hà Nội",6720000000.0,108.0,3,2
175,41764939,"Hai Bà Trưng, Hà Nội",7000000000.0,95.0,2,2
176,42100865,"Lê Chân, Hải Phòng",17850000000.0,71.07,2,4
177,42100862,"Thanh Hóa, Thanh Hóa",8250000000.0,131.0,0,0
178,42100712,"Tiên Du, Bắc Ninh",5250000000.0,85.0,0,0
179,38502326,"Vũng Tàu, Bà Rịa Vũng Tàu",60000000000.0,675.0,0,0
180,41989738,"Quận 12, Hồ Chí Minh",6400000000.0,52.4,3,4
181,42143433,"Thường Tín, Hà Nội",27000000000.0,119.3,4,6
182,42012984,"Thuận An, Bình Dương",3400000000.0,112.0,3,3
183,42143309,"Nam Từ Liêm, Hà Nội",10600000000.0,161.4,3,3
184,41811497,"Hà Đông, Hà Nội",35500000000.0,225.0,0,0
185,41479821,"Vũng Tàu, Bà Rịa Vũng Tàu",3140000000.0,76.0,2,2
186,40124207,"Văn Giang, Hưng Yên",39500000000.0,160.0,5,4
188,41841138,"Văn Giang, Hưng Yên",7200000000.0,54.0,0,0
189,41561469,"Cầu Giấy, Hà Nội",15790000000.0,168.0,3,2
190,40125140,"Quận 2, Hồ Chí Minh",15700000000.0,143.0,3,3
191,42142943,"Hà Đông, Hà Nội",14000000000.0,88.0,0,0
192,42142684,"Hai Bà Trưng, Hà Nội",17500000000.0,80.0,7,8
193,42142665,"Tân Bình, Hồ Chí Minh",50000000000.0,162.53,0,0
194,42009503,"Bảo Lộc, Lâm Đồng",25980000000.0,13322.0,0,0
195,42142536,"Tây Hồ, Hà Nội",7500000000.0,35.0,5,5
197,42073690,"Thanh Xuân, Hà Nội",45000000000.0,85.0,0,0
198,41908200,"Tây Hồ, Hà Nội",82800000000.0,180.0,0,0
200,42141279,"Nam Từ Liêm, Hà Nội",3900000000.0,64.0,2,2
201,42141159,"Nam Từ Liêm, Hà Nội",6500000000.0,88.0,2,2
202,35517026,"Hai Bà Trưng, Hà Nội",6700000000.0,95.0,3,2
203,42064524,"Vũng Tàu, Bà Rịa Vũng Tàu",17000000000.0,153.8,2,3
204,41725916,"Nhơn Trạch, Đồng Nai",18500000000.0,320.0,0,0
205,42121930,"Nam Từ Liêm, Hà Nội",50000000000.0,126.0,6,6
206,42141008,"Bến Lức, Long An",6000000000.0,1600.0,0,0
207,42140918,"Đức Hòa, Long An",5000000000.0,450.0,0,0
208,41762233,"Quận 3, Hồ Chí Minh",40000000000.0,328.0,23,21
209,39854059,"Quận 7, Hồ Chí Minh",175000000000.0,519.0,6,6
210,36883816,"Quận 9, Hồ Chí Minh",13000000000.0,102.0,0,0
211,42140908,"Thái Nguyên, Thái Nguyên",1590000000.0,76.0,2,2
212,41809620,"Quận 2, Hồ Chí Minh",10900000000.0,93.0,2,2
213,40570286,"Nam Từ Liêm, Hà Nội",8670000000.0,115.0,3,2
214,41036963,"Quận 7, Hồ Chí Minh",2650000000.0,67.0,2,2
215,35867282,"Quận 7, Hồ Chí Minh",2300000000.0,53.0,1,1
216,42140869,"Chơn Thành, Bình Phước",486000000.0,750.0,0,0
217,42140855,"Quận 2, Hồ Chí Minh",7200000000.0,85.0,2,2
218,41352225,"Quận 9, Hồ Chí Minh",10600000000.0,100.0,0,0
219,42138532,"Ngũ Hành Sơn, Đà Nẵng",3250000000.0,108.0,0,0
220,42138353,"Điện Bàn, Quảng Nam",1650000000.0,197.5,0,0
221,41669854,"Cầu Giấy, Hà Nội",13900000000.0,56.0,8,0
222,42138215,"Đông Anh, Hà Nội",20800000000.0,75.0,0,0
223,42138201,"Đống Đa, Hà Nội",14950000000.0,54.0,0,0
224,41390747,"Quận 2, Hồ Chí Minh",5500000000.0,75.0,2,2
225,40982386,"Quận 2, Hồ Chí Minh",4900000000.0,52.0,1,1
226,41729220,"Hoàng Mai, Hà Nội",3540000000.0,68.0,2,2
227,42061623,"Quận 10, Hồ Chí Minh",6200000000.0,36.0,3,5
228,33898222,"Trảng Bom, Đồng Nai",1000000000.0,100.0,0,0
229,38891492,"Dĩ An, Bình Dương",1870000000.0,70.0,2,2
230,42004085,"Ngũ Hành Sơn, Đà Nẵng",3610000000.0,82.0,2,2
231,41719225,"Nam Từ Liêm, Hà Nội",6800000000.0,75.0,2,2
232,39668261,"Bắc Từ Liêm, Hà Nội",5100000000.0,83.0,2,2
233,42105536,"Nam Từ Liêm, Hà Nội",3400000000.0,55.0,2,1
234,42137860,"Ba Đình, Hà Nội",45500000000.0,150.0,6,6
235,41852010,"Mê Linh, Hà Nội",19500000000.0,323.8,0,0
236,42076386,"Thuận An, Bình Dương",3500000000.0,100.0,0,0
239,34267395,"Bắc Tân Uyên, Bình Dương",143500000000.0,41000.0,0,0
240,40547214,"Cầu Giấy, Hà Nội",7000000000.0,77.5,2,2
241,39547417,"Nhà Bè, Hồ Chí Minh",4250000000.0,79.0,2,2
243,42134130,"Gia Lâm, Hà Nội",10000000000.0,75.0,0,0
244,41262953,"Tây Hồ, Hà Nội",110160000000.0,324.0,6,5
246,42134026,"Nam Từ Liêm, Hà Nội",4390000000.0,68.0,2,2
247,42089266,"Quận 7, Hồ Chí Minh",49000000000.0,220.0,6,6
248,39667628,"Bắc Từ Liêm, Hà Nội",5700000000.0,90.0,3,2
249,41286666,"Lương Sơn, Hòa Bình",1700000000.0,900.0,0,0
250,42133714,"Long Biên, Hà Nội",40000000000.0,360.0,0,0
251,42133419,"Quận 2, Hồ Chí Minh",9500000000.0,71.0,2,2
252,41967258,"Bắc Từ Liêm, Hà Nội",7850000000.0,98.0,3,2
253,41859176,"Hai Bà Trưng, Hà Nội",8500000000.0,120.0,2,2
254,26279737,"Quận 9, Hồ Chí Minh",23000000000.0,200.0,6,4
256,41988538,"Dương Kinh, Hải Phòng",15500000000.0,290.0,4,5
257,41818125,"Nhà Bè, Hồ Chí Minh",7800000000.0,81.0,4,5
258,38908688,"Chương Mỹ, Hà Nội",6250000000.0,2500.0,0,0
259,40684077,"Ba Đình, Hà Nội",16000000000.0,115.0,3,2
260,37321720,"Quận 9, Hồ Chí Minh",3400000000.0,67.0,2,2
261,42125426,"Hải Châu, Đà Nẵng",21000000000.0,170.0,0,0
262,41998876,"Nhà Bè, Hồ Chí Minh",4200000000.0,79.0,2,1
264,40905650,"Hà Đông, Hà Nội",11800000000.0,50.0,4,0
265,38491818,"Quận 7, Hồ Chí Minh",5550000000.0,106.0,2,2
266,42125148,"Cầu Giấy, Hà Nội",7680000000.0,39.0,4,4
267,42124876,"Ba Đình, Hà Nội",8150000000.0,46.9,6,4
268,42124673,"Hoài Đức, Hà Nội",14500000000.0,100.0,0,0
269,41823005,"Sơn Trà, Đà Nẵng",4000000000.0,58.2,2,2
270,40150152,"Nhà Bè, Hồ Chí Minh",3500000000.0,98.0,0,0
271,42124447,"Quận 9, Hồ Chí Minh",4380000000.0,80.0,2,2
272,42124279,"Hà Đông, Hà Nội",37000000000.0,180.0,5,6
273,42124197,"Quận 1, Hồ Chí Minh",850000000000.0,914.3,0,0
274,42124038,"Nam Từ Liêm, Hà Nội",15800000000.0,85.0,0,0
276,38167421,"Bình Thạnh, Hồ Chí Minh",65000000000.0,381.0,5,4
277,42076606,"Đống Đa, Hà Nội",19500000000.0,44.0,6,3
279,42110229,"Nha Trang, Khánh Hòa",34130000000.000004,284.4,0,0
280,42110200,"Quận 3, Hồ Chí Minh",85000000000.0,200.0,0,0
281,42044810,"Tân Phú, Hồ Chí Minh",7040000000.0,120.0,3,3
283,41609684,"Bình Thạnh, Hồ Chí Minh",6500000000.0,90.0,2,2
284,42109933,"Cầu Giấy, Hà Nội",19000000000.0,78.0,12,13
285,42109573,"Ba Đình, Hà Nội",5600000000.0,50.0,0,0
287,41966002,"Thủ Đức, Hồ Chí Minh",4410000000.0,84.0,2,2
288,41870458,"Thanh Xuân, Hà Nội",10500000000.0,131.0,3,2
290,42109316,"Chương Mỹ, Hà Nội",1650000000.0,80.0,0,0
291,40965507,"Hà Đông, Hà Nội",19500000000.0,120.0,0,0
292,40544622,"Hà Đông, Hà Nội",18000000000.0,108.0,0,0
293,41446748,"Tây Hồ, Hà Nội",7500000000.0,123.0,3,2
294,42108962,"Bến Lức, Long An",5000000000.0,100.0,3,3
295,42104333,"Bình Tân, Hồ Chí Minh",6700000000.0,60.0,4,6
296,39611879,"Gia Lâm, Hà Nội",6300000000.0,100.0,3,2
297,42104209,"Phan Thiết, Bình Thuận",4300000000.0,160.0,3,2
298,42103958,"Cầu Giấy, Hà Nội",4000000000.0,60.0,2,2
299,42089123,"Văn Giang, Hưng Yên",10200000000.0,80.0,0,0
300,42077703,"Cư M'gar, Đắk Lắk",2750000000.0,13000.0,0,0
301,42077702,"Bảo Lộc, Lâm Đồng",3840000000.0,499.0,0,0
302,42077672,"Thủ Đức, Hồ Chí Minh",2540000000.0,50.0,1,1
303,41675792,"Cầu Giấy, Hà Nội",59000000000.0,140.0,0,0
304,42103641,"Bình Tân, Hồ Chí Minh",5300000000.0,95.0,3,2
305,39802773,"Cẩm Mỹ, Đồng Nai",27500000000.0,5630.7,0,0
306,42103340,"Hà Đông, Hà Nội",6900000000.0,143.0,3,2
307,42102650,"Hà Đông, Hà Nội",15700000000.0,48.0,5,0
308,41321325,"Hai Bà Trưng, Hà Nội",11500000000.0,125.0,4,3
309,41703277,"Quận 9, Hồ Chí Minh",4760000000.0,79.0,2,2
310,42102444,"Đống Đa, Hà Nội",4500000000.0,32.9,2,0
311,42102524,"Bình Tân, Hồ Chí Minh",7250000000.0,58.0,4,7
312,38723484,"Hoàn Kiếm, Hà Nội",248000000000.0,158.0,0,0
313,41367187,"Thuận An, Bình Dương",6150000000.0,150.0,0,0
314,42101919,"Hoàng Mai, Hà Nội",3250000000.0,63.0,3,2
315,42099156,"Gò Vấp, Hồ Chí Minh",5460000000.0,48.0,2,3
316,42099141,"Quận 12, Hồ Chí Minh",5250000000.0,249.0,2,1
317,41877564,"Hàm Thuận Nam, Bình Thuận",2500000000.0,1050.0,0,0
318,42099003,"Thanh Trì, Hà Nội",3000000000.0,77.0,3,2
319,41135631,"Nha Trang, Khánh Hòa",35000000000.0,356.3,3,3
320,41961099,"Từ Sơn, Bắc Ninh",11000000000.0,180.0,0,0
321,40182399,"Thủ Đức, Hồ Chí Minh",16700000000.0,288.8,4,4
322,40434949,"Hà Đông, Hà Nội",41000000000.0,198.0,0,0
323,40478621,"Hà Đông, Hà Nội",60000000000.0,180.0,0,0
324,42097391,"Hoài Đức, Hà Nội",5800000000.0,35.0,4,4
325,42097372,"Kiến An, Hải Phòng",880000000.0,78.0,0,0
326,42097344,"Nam Từ Liêm, Hà Nội",4400000000.0,62.0,2,2
327,42097324,"Nam Từ Liêm, Hà Nội",18000000000.0,185.0,3,4
328,41753704,"Kiến An, Hải Phòng",1420000000.0,46.0,3,3
332,42097117,"Quận 4, Hồ Chí Minh",28500000000.0,72.0,4,4
333,42039475,"Cầu Giấy, Hà Nội",10300000000.0,40.0,3,4
334,39568083,"Ngũ Hành Sơn, Đà Nẵng",3450000000.0,114.0,0,0
335,40685585,"Quận 10, Hồ Chí Minh",8000000000.0,53.9,2,1
336,42094142,"Quận 3, Hồ Chí Minh",18800000000.0,60.0,6,4
337,41802211,"Gia Lâm, Hà Nội",3200000000.0,47.0,1,1
338,41503627,"Thủ Đức, Hồ Chí Minh",4560000000.0,74.0,2,2
339,41874565,"Đông Anh, Hà Nội",58900000000.0,380.0,0,0
340,42096427,"Nam Từ Liêm, Hà Nội",18600000000.0,97.0,33,33
342,42096342,"Bình Thạnh, Hồ Chí Minh",10900000000.0,65.0,0,0
344,41869545,"Nam Từ Liêm, Hà Nội",4000000000.0,64.0,2,2
345,41960567,"Ba Đình, Hà Nội",5990000000.0,110.0,4,2
346,42095001,"Hà Đông, Hà Nội",6300000000.0,90.0,2,0
347,42094701,"Gia Lâm, Hà Nội",2100000000.0,38.0,1,1
348,40708133,"Bến Lức, Long An",5300000000.0,90.0,3,0
350,41991972,"Nhơn Trạch, Đồng Nai",6450000000.0,150.0,0,0
351,42025902,"Ba Đình, Hà Nội",2900000000.0,50.0,1,1
352,42093248,"Hoàng Mai, Hà Nội",37000000000.0,150.5,0,0
353,42094234,"Thái Nguyên, Thái Nguyên",1670000000.0,76.0,2,2
355,41943267,"Dĩ An, Bình Dương",1850000000.0,59.0,2,2
356,42093775,"Hoài Đức, Hà Nội",30000000000.0,170.1,4,4
357,39488127,"Quận 12, Hồ Chí Minh",4500000000.0,87.5,2,1
358,41692255,"Nha Trang, Khánh Hòa",14670000000.0,163.0,0,0
359,41591739,"Ba Đình, Hà Nội",10000000000.0,83.0,2,2
360,42092485,"Nam Từ Liêm, Hà Nội",16500000000.0,69.0,0,0
361,41859150,"Nam Từ Liêm, Hà Nội",26800000000.0,116.5,0,0
362,42090974,"Quận 12, Hồ Chí Minh",5900000000.0,74.0,4,4
363,34390213,"Quận 7, Hồ Chí Minh",6900000000.0,130.0,3,2
364,39824205,"Quảng Ngãi, Quảng Ngãi",2600000000.0,100.0,0,0
365,41211456,"Quận 10, Hồ Chí Minh",21600000000.0,40.0,5,3
366,40609701,"Phú Quốc, Kiên Giang",16800000000.0,117.0,0,0
367,34737013,"Thủ Đức, Hồ Chí Minh",3850000000.0,80.0,3,2
368,41927837,"Long Biên, Hà Nội",21140000000.0,75.5,0,0
369,42041276,"Sơn Trà, Đà Nẵng",5100000000.0,85.1,3,2
370,41995910,"Đông Anh, Hà Nội",16000000000.0,63.0,0,0
371,42079323,"Sơn Trà, Đà Nẵng",2700000000.0,45.0,0,0
372,40124750,"Văn Giang, Hưng Yên",55350000000.0,270.0,4,4
373,42090210,"Từ Sơn, Bắc Ninh",9000000000.0,100.0,0,0
374,41719457,"Hòa Vang, Đà Nẵng",24690000000.0,5486.0,0,0
375,41449670,"Hoàng Mai, Hà Nội",40000000000.0,128.0,5,7
376,42084940,"Quốc Oai, Hà Nội",149240000000.0,7462.0,0,0
377,42089691,"Từ Sơn, Bắc Ninh",18000000000.0,120.0,0,0
378,41692777,"Hồng Bàng, Hải Phòng",15000000000.0,68.0,4,4
380,41933286,"Quận 1, Hồ Chí Minh",7940000000.0,78.5,2,2
381,42009876,"Đống Đa, Hà Nội",11300000000.0,40.0,3,0
382,40621216,"Tây Hồ, Hà Nội",27900000000.0,234.0,4,4
383,39502137,"Tây Hồ, Hà Nội",4700000000.0,55.0,2,1
384,38950271,"Tân Phú, Hồ Chí Minh",5900000000.0,86.0,2,2
386,39743775,"Tây Hồ, Hà Nội",136400000000.0,341.0,5,4
387,41870869,"Cam Ranh, Khánh Hòa",5800000000.0,120.0,3,4
388,42082333,"Thanh Khê, Đà Nẵng",4099999999.9999995,56.0,3,3
389,40947171,"Thanh Trì, Hà Nội",3700000000.0,33.0,3,4
390,41984357,"Hoài Đức, Hà Nội",39000000000.0,200.0,0,0
391,41984353,"Chương Mỹ, Hà Nội",4980000000.0,210.0,0,0
392,42078083,"Quận 9, Hồ Chí Minh",2880000000.0,59.1,2,2
393,42087079,"Nam Từ Liêm, Hà Nội",9000000000.0,103.0,3,2
394,42086708,"Tân Bình, Hồ Chí Minh",32000000000.0,180.0,4,2
395,39073399,"Hà Đông, Hà Nội",27000000000.0,170.0,5,5
398,36294303,"Bình Thạnh, Hồ Chí Minh",6500000000.0,90.0,2,2
399,42085274,"Quận 12, Hồ Chí Minh",54000000000.0,611.0,0,0
400,41967246,"Hà Đông, Hà Nội",35000000000.0,180.0,5,6
401,42039131,"Hà Đông, Hà Nội",5500000000.0,90.0,3,2
402,41924871,"Quận 10, Hồ Chí Minh",8300000000.000001,88.0,2,2
403,41912882,"Gia Lâm, Hà Nội",4500000000.0,54.0,2,0
405,42130795,"Thủ Đức, Hồ Chí Minh",125000000000.0,8579.0,0,0
406,42130667,"Quận 12, Hồ Chí Minh",32000000000.0,1200.0,0,0
407,38489934,"Quận 2, Hồ Chí Minh",3600000000.0,80.0,2,2
409,42143782,"Hoài Đức, Hà Nội",48000000000.0,160.0,0,0
410,42143767,"Gia Lâm, Hà Nội",1600000000.0,28.0,0,0
412,42143754,"Nhơn Trạch, Đồng Nai",2700000000.0,80.0,2,2
413,42143746,"Tân Phú, Hồ Chí Minh",8750000000.0,113.4,2,1
414,42143744,"Gò Vấp, Hồ Chí Minh",7700000000.0,49.2,4,5
415,42143744,"Gò Vấp, Hồ Chí Minh",7700000000.0,49.2,4,5
418,38412254,"Quận 2, Hồ Chí Minh",4550000000.0,75.0,2,2
419,42143667,"Hoàng Mai, Hà Nội",6850000000.0,45.0,5,3
420,42143654,"Ngô Quyền, Hải Phòng",14500000000.0,132.5,0,0
421,42143642,"Hạ Long, Quảng Ninh",760000000.0,33.2,1,1
422,42130412,"Bình Chánh, Hồ Chí Minh",1450000000.0,50.0,2,2
